Raw Channel One;Raw Channel Two;Raw Channel Three;Raw Channel Four;Raw Channel Z;Raw EMG;Raw EMG Reference;Raw Ground One;Raw Ground Two;Raw Blink Channel;Timestamp;Movement;Threshold
14829780;3002453;8116007;12848664;-5035400;810480;-9355641;0;0;-3127670;614342;0;9975
14827968;3001022;8114291;12846566;-5031204;547885;-9451342;0;0;-3131580;614344;0;9975
14832593;3005934;8117486;12853433;-5023050;479126;-9326506;0;0;-3123999;614346;0;9975
14834644;3006983;8115006;12859059;-5027819;641727;-9272910;0;0;-3114319;614348;0;9975
14838411;3009176;8114052;12865592;-5031300;942897;-9299279;0;0;-3103113;614350;0;9975
14836932;3005886;8111144;12865687;-5042982;1255560;-9359170;0;0;-3103447;614352;0;9975
14835454;3002071;8108044;12864448;-5052424;1479292;-9403992;0;0;-3106642;614354;0;9975
14831735;2998876;8104706;12859346;-5058098;1590013;-9504605;0;0;-3113937;614356;0;9975
14828492;3001261;8106041;12855722;-5051851;1438093;-9482003;0;0;-3122616;614358;0;9975
14823390;3000307;8104754;12851668;-5044508;1137352;-9412099;0;0;-3132963;614360;0;9975
14823963;3002834;8107472;12853099;-5035734;825548;-9378005;0;0;-3133488;614362;0;9975
14824535;3003836;8108426;12852908;-5031872;588035;-9326745;0;0;-3134155;614364;0;9975
14832879;3015566;8115817;12865497;-5018759;500822;-9277678;0;0;-3120375;614366;0;9975
14836885;3021765;8116913;12875987;-5019760;654220;-9284449;0;0;-3106451;614368;0;9975
14839937;3024196;8116866;12882806;-5025959;954961;-9367991;0;0;-3097725;614370;0;9975
14840413;3022385;8115960;12885858;-5035353;1275301;-9380007;0;0;-3092956;614372;0;9975
14839031;3018665;8113814;12885953;-5045605;1525974;-9375001;0;0;-3092575;614374;0;9975
14837457;3018904;8112336;12882901;-5047941;1641512;-9348965;0;0;-3097296;614376;0;9975
14837028;3019571;8113909;12878944;-5038929;1499128;-9308243;0;0;-3106785;614378;0;9975
14834548;3017902;8112288;12872315;-5028916;1195335;-9267331;0;0;-3117275;614380;0;9975
14830400;3014088;8109761;12865354;-5025292;876140;-9271002;0;0;-3124952;614382;0;9975
14828683;3011989;8107853;12862397;-5022955;610542;-9305096;0;0;-3127432;614384;0;9975
14829780;3015375;8107901;12866069;-5017424;517320;-9281302;0;0;-3120136;614386;0;9975
14835407;3019476;8109713;12874652;-5017376;675392;-9283639;0;0;-3106308;614388;0;9975
14841796;3021955;8113766;12883569;-5022812;987768;-9290553;0;0;-3094005;614390;0;9975
14846422;3023529;8117867;12890578;-5028916;1305627;-9271289;0;0;-3085327;614392;0;9975
14846565;3023767;8116627;12890769;-5036545;1544666;-9308530;0;0;-3085947;614394;0;9975
14844705;3023958;8116866;12887956;-5039406;1639080;-9393979;0;0;-3096247;614396;0;9975
14843322;3025675;8119393;12882281;-5030441;1504945;-9332228;0;0;-3111076;614398;0;9975
14835311;3019762;8115340;12870742;-5025578;1200819;-9280491;0;0;-3128576;614400;0;9975
14831449;3014517;8111668;12864400;-5021954;880575;-9249783;0;0;-3129673;614402;0;9975
14823581;3005314;8106757;12854386;-5024815;640297;-9254647;0;0;-3124475;614404;0;9975
14819814;3001737;8102417;12850858;-5027723;543499;-9210969;0;0;-3118372;614406;0;9975
14828445;3007698;8106089;12861396;-5027819;689077;-9247494;0;0;-3101158;614408;0;9975
14838411;3015137;8114195;12874509;-5028677;993681;-9292555;0;0;-3083324;614410;0;9975
14850046;3025150;8124352;12888003;-5027437;1317072;-9260512;0;0;-3069877;614412;0;9975
14846279;3021717;8119774;12885190;-5036593;1563978;-9256173;0;0;-3074217;614414;0;9975
14844419;3020525;8119297;12880708;-5038786;1666307;-9263945;0;0;-3079462;614416;0;9975
14842178;3018808;8121300;12873221;-5032492;1516914;-9287692;0;0;-3085804;614418;0;9975
14836742;3015470;8117295;12865163;-5026054;1204776;-9232855;0;0;-3095102;614420;0;9975
14833642;3011036;8115197;12860442;-5023956;850343;-9257222;0;0;-3105402;614422;0;9975
14833785;3012705;8116675;12858773;-5016327;592708;-9299184;0;0;-3105974;614424;0;9975
14837409;3014707;8117581;12863160;-5009985;510406;-9268809;0;0;-3101873;614426;0;9975
14844753;3018236;8119011;12872602;-5010462;688552;-9257174;0;0;-3091001;614428;0;9975
14846469;3019380;8118916;12875129;-5017042;993538;-9306145;0;0;-3083658;614430;0;9975
14847471;3018904;8120442;12879325;-5026436;1275587;-9365178;0;0;-3078985;614432;0;9975
14849902;3019953;8122159;12882711;-5033350;1502037;-9378005;0;0;-3076696;614434;0;9975
14848043;3019047;8121634;12878610;-5035687;1597833;-9408951;0;0;-3082704;614436;0;9975
14843656;3016806;8121300;12870122;-5030155;1448965;-9386159;0;0;-3094149;614438;0;9975
14835073;3009128;8115960;12857343;-5025435;1143074;-9341574;0;0;-3106451;614440;0;9975
14826251;3001833;8109951;12849666;-5028010;830698;-9278632;0;0;-3117037;614442;0;9975
14827300;3003073;8111001;12850095;-5024195;562477;-9376813;0;0;-3119659;614444;0;9975
14830257;3006077;8110810;12852479;-5016375;458622;-9358168;0;0;-3114986;614446;0;9975
14831354;3005409;8107424;12858773;-5022383;620985;-9261180;0;0;-3108406;614448;0;9975
14837648;3010940;8110571;12870456;-5026531;917005;-9370757;0;0;-3096199;614450;0;9975
14844133;3014946;8116723;12877370;-5031014;1203775;-9466935;0;0;-3087330;614452;0;9975
14846612;3016567;8118392;12878371;-5036545;1432609;-9566308;0;0;-3086138;614454;0;9975
14844371;3015184;8118773;12876178;-5039501;1535606;-9543372;0;0;-3092050;614456;0;9975
14831497;3007459;8107853;12862159;-5040360;1397323;-9451581;0;0;-3108358;614458;0;9975
14820243;2998257;8100701;12848235;-5040360;1093578;-9401227;0;0;-3124523;614460;0;9975
14822437;2998638;8104277;12849284;-5032158;775241;-9381867;0;0;-3127003;614462;0;9975
14831592;3010416;8116436;12860061;-5019283;528621;-9386731;0;0;-3120184;614464;0;9975
14834167;3013468;8115864;12862540;-5012608;439024;-9373284;0;0;-3111791;614466;0;9975
14833118;3010988;8111144;12865115;-5018520;602197;-9384442;0;0;-3102159;614468;0;9975
14834834;3011942;8108902;12869645;-5026341;927877;-9385300;0;0;-3096771;614470;0;9975
14836742;3010940;8109141;12872268;-5035210;1254606;-9362031;0;0;-3093862;614472;0;9975
14840986;3014898;8112765;12877322;-5040646;1503563;-9317494;0;0;-3090525;614474;0;9975
14841272;3016662;8115483;12877275;-5040693;1597118;-9314538;0;0;-3093672;614476;0;9975
14834262;3010797;8110762;12868072;-5036736;1421833;-9363652;0;0;-3105831;614478;0;9975
14824058;3002310;8105135;12856628;-5036688;1108455;-9440900;0;0;-3121137;614480;0;9975
14820529;3000927;8102799;12850905;-5033302;793933;-9394694;0;0;-3127384;614482;0;9975
14822437;3005361;8102942;12851668;-5026198;558757;-9343243;0;0;-3123951;614484;0;9975
14823724;3007364;8103562;12853480;-5022526;470590;-9307099;0;0;-3119993;614486;0;9975
14827539;3009844;8105183;12860347;-5025816;622081;-9336329;0;0;-3111601;614488;0;9975
14831735;3010368;8105898;12866069;-5031538;936174;-9379864;0;0;-3103590;614490;0;9975
14838601;3012705;8111668;12874795;-5037975;1242208;-9408761;0;0;-3095674;614492;0;9975
14842655;3015804;8114100;12879277;-5040073;1480865;-9408188;0;0;-3088331;614494;0;9975
14835979;3010654;8107949;12870265;-5046558;1577425;-9431220;0;0;-3100681;614496;0;9975
14833690;3010273;8110333;12864686;-5040693;1420784;-9423161;0;0;-3113317;614498;0;9975
14829828;3008985;8108616;12856389;-5031300;1123047;-9359360;0;0;-3120184;614500;0;9975
14824439;3003406;8105803;12849523;-5028105;801324;-9339095;0;0;-3127909;614502;0;9975
14820291;3000545;8101655;12844707;-5029583;554323;-9322930;0;0;-3133249;614504;0;9975
14823724;3006124;8103705;12850572;-5021477;484848;-9288836;0;0;-3125715;614506;0;9975
14832212;3012752;8109951;12863685;-5018520;655651;-9271575;0;0;-3109550;614508;0;9975
14847328;3025484;8120585;12882043;-5014229;967168;-9262562;0;0;-3088570;614510;0;9975
14849855;3025436;8121348;12884856;-5025101;1263237;-9311057;0;0;-3085089;614512;0;9975
14846755;3018379;8118344;12879373;-5036163;1504421;-9381343;0;0;-3088331;614514;0;9975
14842178;3013515;8115864;12872935;-5042505;1607990;-9394789;0;0;-3096771;614516;0;9975
14835836;3010559;8113099;12863446;-5039168;1452446;-9306813;0;0;-3108787;614518;0;9975
14826013;3004026;8106423;12850524;-5035353;1107263;-9392787;0;0;-3123379;614520;0;9975
14821674;2999401;8103753;12846662;-5032635;775718;-9462691;0;0;-3130388;614522;0;9975
14830400;3010082;8112956;12855149;-5018854;535774;-9447957;0;0;-3120851;614524;0;9975
14834834;3014374;8115387;12859155;-5011082;447464;-9420252;0;0;-3111887;614526;0;9975
14837028;3013992;8113575;12864543;-5016661;610637;-9414912;0;0;-3102875;614528;0;9975
14835168;3009748;8109808;12865831;-5029345;923204;-9427024;0;0;-3100490;614530;0;9975
14837457;3010225;8110142;12870980;-5039644;1229667;-9429074;0;0;-3097963;614532;0;9975
14841462;3011894;8114768;12874175;-5045128;1478386;-9396268;0;0;-3095484;614534;0;9975
14834787;3004694;8111907;12863113;-5051661;1593733;-9347487;0;0;-3105020;614536;0;9975
14827062;2998829;8108473;12852717;-5048323;1458406;-9282113;0;0;-3117370;614538;0;9975
14823724;2998066;8107138;12848760;-5039120;1137066;-9335042;0;0;-3124571;614540;0;9975
14821531;2996206;8103800;12846614;-5033112;797987;-9355021;0;0;-3127575;614542;0;9975
14823009;2998304;8107090;12847472;-5026341;551796;-9289456;0;0;-3127384;614544;0;9975
14823915;3001308;8107138;12850619;-5023670;470829;-9316350;0;0;-3123474;614546;0;9975
14826490;3002596;8105708;12855817;-5030012;643062;-9340716;0;0;-3115940;614548;0;9975
14829494;3005457;8104134;12862063;-5036593;968170;-9298516;0;0;-3106403;614550;0;9975
14829923;3003836;8103133;12864495;-5046702;1257848;-9308482;0;0;-3104305;614552;0;9975
14834453;3005695;8108092;12871409;-5051708;1452255;-9401894;0;0;-3102398;614554;0;9975
14838506;3012371;8113432;12876178;-5047846;1552057;-9432746;0;0;-3100443;614556;0;9975
14839126;3018093;8117486;12875463;-5036354;1415157;-9406472;0;0;-3103065;614558;0;9975
14834215;3015947;8114624;12868453;-5029869;1110744;-9352351;0;0;-3113603;614560;0;9975
14828874;3013182;8110571;12864019;-5027723;761413;-9422112;0;0;-3120184;614562;0;9975
14828588;3016662;8111144;12865974;-5022574;507021;-9450627;0;0;-3119802;614564;0;9975
14833022;3021049;8113337;12870265;-5013085;440502;-9388972;0;0;-3112602;614566;0;9975
14834548;3018999;8111954;12872983;-5016613;604868;-9383631;0;0;-3104687;614568;0;9975
14834167;3015613;8108092;12873603;-5028439;920963;-9367514;0;0;-3103495;614570;0;9975
14839650;3020382;8113289;12882901;-5035448;1241493;-9352494;0;0;-3097868;614572;0;9975
14844753;3023529;8116484;12888146;-5039644;1489687;-9424163;0;0;-3093195;614574;0;9975
14843990;3022957;8117390;12885524;-5040073;1576948;-9441376;0;0;-3097534;614576;0;9975
14838744;3020000;8117104;12878038;-5034924;1415300;-9406377;0;0;-3108215;614578;0;9975
14836360;3018236;8116246;12871219;-5026054;1111841;-9367991;0;0;-3115988;614580;0;9975
14834310;3016996;8114148;12868548;-5019236;797319;-9313870;0;0;-3121090;614582;0;9975
14830734;3014088;8111382;12865020;-5016518;562477;-9260989;0;0;-3125858;614584;0;9975
14829542;3013992;8109522;12865306;-5014801;469017;-9274483;0;0;-3121853;614586;0;9975
14836122;3017044;8113146;12871648;-5017328;636768;-9326077;0;0;-3109646;614588;0;9975
14839460;3018665;8114291;12876083;-5023241;932502;-9405804;0;0;-3100252;614590;0;9975
14843894;3020239;8115006;12882043;-5030584;1231098;-9491873;0;0;-3092956;614592;0;9975
14846326;3020716;8115435;12884189;-5036163;1472187;-9498311;0;0;-3091383;614594;0;9975
14845659;3020382;8118105;12882138;-5037546;1569462;-9468079;0;0;-3096914;614596;0;9975
14846469;3023910;8123446;12879993;-5028582;1404905;-9439755;0;0;-3102541;614598;0;9975
14847184;3028393;8126879;12878324;-5012798;1107740;-9368992;0;0;-3103399;614600;0;9975
14840413;3020954;8120490;12870122;-5012608;794029;-9336424;0;0;-3112221;614602;0;9975
14834834;3016233;8115006;12864162;-5013514;539541;-9356690;0;0;-3118467;614604;0;9975
14832069;3015375;8110047;12863685;-5014372;441217;-9370661;0;0;-3117418;614606;0;9975
14836551;3016853;8111620;12869502;-5016899;603389;-9391595;0;0;-3106642;614608;0;9975
14838840;3018379;8111954;12875033;-5024719;924396;-9399987;0;0;-3100252;614610;0;9975
14849807;3025198;8120442;12885858;-5025816;1252699;-9387541;0;0;-3090191;614612;0;9975
14849569;3022289;8120203;12886716;-5032969;1503372;-9371615;0;0;-3090811;614614;0;9975
14842941;3017521;8117247;12877799;-5040693;1603794;-9331895;0;0;-3101206;614616;0;9975
14838315;3014564;8115530;12868072;-5035687;1434612;-9301234;0;0;-3114271;614618;0;9975
14834119;3012562;8113814;12860252;-5027485;1116085;-9308291;0;0;-3124475;614620;0;9975
14832593;3011703;8113909;12858583;-5021191;800562;-9268094;0;0;-3127336;614622;0;9975
14833213;3016233;8116436;12860967;-5013466;537395;-9354783;0;0;-3126287;614624;0;9975
14836599;3018761;8118201;12864400;-5009031;443506;-9368516;0;0;-3119278;614626;0;9975
14841701;3021192;8122397;12872268;-5011797;618696;-9377671;0;0;-3107166;614628;0;9975
14847232;3024292;8124161;12878324;-5016375;932884;-9409762;0;0;-3099155;614630;0;9975
14846279;3021002;8120680;12881423;-5028200;1226949;-9408236;0;0;-3099775;614632;0;9975
14850808;3024006;8123589;12886668;-5032349;1471185;-9411145;0;0;-3095007;614634;0;9975
14851095;3024912;8124781;12884904;-5032349;1566124;-9432364;0;0;-3097486;614636;0;9975
14844085;3021240;8121300;12875367;-5027437;1420784;-9332133;0;0;-3110361;614638;0;9975
14842225;3020668;8124066;12870504;-5019617;1094341;-9326220;0;0;-3118086;614640;0;9975
14844085;3022718;8126355;12871457;-5009270;755119;-9415436;0;0;-3118515;614642;0;9975
14840175;3020811;8123494;12868739;-5005694;525283;-9388066;0;0;-3120947;614644;0;9975
14837648;3020000;8120823;12869073;-5005217;467586;-9322119;0;0;-3118467;614646;0;9975
14843274;3023100;8123351;12875892;-5009937;660610;-9257460;0;0;-3107548;614648;0;9975
14849140;3026628;8125115;12881661;-5015469;977182;-9254742;0;0;-3097629;614650;0;9975
14851524;3024959;8126355;12885953;-5025864;1256418;-9416676;0;0;-3094339;614652;0;9975
14855291;3024912;8128071;12888623;-5031681;1476669;-9517480;0;0;-3092670;614654;0;9975
14854623;3027153;8129025;12888957;-5031061;1559734;-9434891;0;0;-3095627;614656;0;9975
14854480;3030109;8131552;12886811;-5021668;1383257;-9371234;0;0;-3103924;614658;0;9975
14849378;3027725;8129025;12877751;-5013180;1064586;-9441472;0;0;-3116798;614660;0;9975
14842798;3022385;8124304;12871696;-5011988;751113;-9437037;0;0;-3127622;614662;0;9975
14840890;3020763;8122492;12868548;-5009079;520134;-9357501;0;0;-3130960;614664;0;9975
14843608;3022623;8123208;12871934;-5004740;446319;-9336806;0;0;-3126001;614666;0;9975
14846851;3025246;8123589;12879134;-5008555;622224;-9349204;0;0;-3113460;614668;0;9975
14846660;3024244;8120060;12881995;-5019999;939369;-9376860;0;0;-3102398;614670;0;9975
14842559;3019523;8114863;12881614;-5033302;1223611;-9388781;0;0;-3100681;614672;0;9975
14836265;3013134;8108473;12877275;-5046177;1439523;-9468365;0;0;-3105163;614674;0;9975
14836122;3013801;8109427;12875701;-5047464;1539278;-9458018;0;0;-3108644;614676;0;9975
14837695;3017282;8114958;12874652;-5037022;1401329;-9362841;0;0;-3114414;614678;0;9975
14837934;3020716;8118582;12871886;-5022574;1116323;-9267951;0;0;-3117514;614680;0;9975
14835502;3019094;8118058;12868119;-5017567;787925;-9250355;0;0;-3120327;614682;0;9975
14834787;3017950;8116866;12866212;-5016327;503683;-9383536;0;0;-3121090;614684;0;9975
14841701;3025913;8121205;12874604;-5008078;412988;-9416867;0;0;-3108835;614686;0;9975
14845706;3030157;8123541;12882854;-5009508;602150;-9420157;0;0;-3097820;614688;0;9975
14848090;3029871;8122492;12886191;-5017281;939273;-9367085;0;0;-3090572;614690;0;9975
14850808;3030300;8123637;12890149;-5024052;1276779;-9250975;0;0;-3084421;614692;0;9975
14846851;3023815;8117676;12887622;-5037403;1493454;-9214688;0;0;-3090429;614694;0;9975
14841844;3018331;8115149;12880231;-5043268;1535082;-9364129;0;0;-3100681;614696;0;9975
14840366;3020811;8118201;12876750;-5034018;1367283;-9563494;0;0;-3107452;614698;0;9975
14835025;3017473;8114911;12869550;-5026198;1069450;-9517384;0;0;-3114891;614700;0;9975
14830638;3013325;8111430;12865115;-5023909;745344;-9454251;0;0;-3118181;614702;0;9975
14833642;3018951;8114148;12866784;-5015707;519180;-9414435;0;0;-3114176;614704;0;9975
14835359;3019762;8115817;12868548;-5013514;437688;-9396840;0;0;-3107548;614706;0;9975
14839984;3021383;8116436;12874032;-5015230;613498;-9338713;0;0;-3097153;614708;0;9975
14846231;3024530;8119250;12880851;-5019951;928402;-9441615;0;0;-3087950;614710;0;9975
14854003;3027820;8125496;12888719;-5024576;1225567;-9490824;0;0;-3078270;614712;0;9975
14854194;3028869;8126355;12891198;-5031538;1459694;-9443570;0;0;-3076362;614714;0;9975
14850999;3026676;8125258;12885238;-5034256;1532840;-9413005;0;0;-3082561;614716;0;9975
14841796;3017521;8119584;12870599;-5033112;1365232;-9438563;0;0;-3099394;614718;0;9975
14832879;3012705;8114291;12858916;-5029488;1068019;-9428502;0;0;-3111839;614720;0;9975
14824296;3005314;8106852;12853147;-5029869;747394;-9415579;0;0;-3123093;614722;0;9975
14823343;3006887;8106423;12853099;-5025244;494432;-9414006;0;0;-3125000;614724;0;9975
14825393;3009415;8108140;12857867;-5021525;412035;-9400416;0;0;-3119659;614726;0;9975
14835645;3017092;8115006;12872125;-5017853;598144;-9407330;0;0;-3104448;614728;0;9975
14839841;3017711;8114052;12876988;-5026293;920105;-9426547;0;0;-3097010;614730;0;9975
14840413;3018522;8113814;12880374;-5038309;1222753;-9440995;0;0;-3094292;614732;0;9975
14839126;3015518;8112860;12880136;-5046940;1457882;-9447385;0;0;-3096485;614734;0;9975
14839078;3014135;8113909;12877036;-5048037;1549196;-9440518;0;0;-3099966;614736;0;9975
14840270;3020334;8119154;12877179;-5035257;1397037;-9390450;0;0;-3104591;614738;0;9975
14832403;3016901;8114148;12868310;-5028868;1094770;-9326172;0;0;-3117752;614740;0;9975
14827253;3012800;8109475;12862397;-5025959;788688;-9269858;0;0;-3123808;614742;0;9975
14825965;3011894;8109332;12861157;-5023241;562191;-9190369;0;0;-3125238;614744;0;9975
14827539;3014231;8108807;12865735;-5018091;494527;-9239150;0;0;-3117370;614746;0;9975
14834596;3020620;8113528;12876655;-5020332;646925;-9379960;0;0;-3104925;614748;0;9975
14845563;3028583;8122063;12888290;-5021238;977850;-9355975;0;0;-3091287;614750;0;9975
14849521;3028107;8124066;12892581;-5027866;1304531;-9368516;0;0;-3087139;614752;0;9975
14847232;3024196;8120442;12889529;-5036783;1524591;-9406663;0;0;-3088713;614754;0;9975
14842178;3019333;8117486;12883092;-5043459;1618051;-9359456;0;0;-3097582;614756;0;9975
14835836;3017616;8113623;12874700;-5039120;1469278;-9278775;0;0;-3108311;614758;0;9975
14825822;3011608;8109284;12863351;-5034924;1142454;-9255124;0;0;-3120613;614760;0;9975
14824296;3009271;8109570;12860108;-5030918;822496;-9307290;0;0;-3126955;614762;0;9975
14825107;3009367;8108426;12860013;-5027723;566864;-9245539;0;0;-3128576;614764;0;9975
14824344;3010797;8106041;12861682;-5026293;477838;-9259129;0;0;-3123474;614766;0;9975
14829828;3013611;8108473;12867976;-5027008;635957;-9435464;0;0;-3112125;614768;0;9975
14835883;3014374;8112193;12875033;-5031443;962305;-9424067;0;0;-3102493;614770;0;9975
14839746;3014994;8114481;12880803;-5038071;1287269;-9416819;0;0;-3095198;614772;0;9975
14839174;3014564;8112097;12882186;-5045748;1538706;-9423781;0;0;-3092575;614774;0;9975
14838125;3017235;8112240;12880612;-5047321;1641035;-9292412;0;0;-3096056;614776;0;9975
14831687;3012752;8109808;12871076;-5043554;1446914;-9306241;0;0;-3107691;614778;0;9975
14829017;3010893;8109475;12863923;-5034113;1092291;-9328509;0;0;-3113317;614780;0;9975
14827300;3011179;8109904;12861396;-5028582;765466;-9311724;0;0;-3115129;614782;0;9975
14827730;3011894;8109761;12861777;-5022812;544452;-9282637;0;0;-3116560;614784;0;9975
14829828;3014707;8110190;12865926;-5018044;483894;-9278346;0;0;-3110885;614786;0;9975
